subject,lambda_theta,sigma_theta_kPa,sigma_z_kPa,Pi_mmHg
12,1.1601876213007711,114.29911264125258,30.096135643296304,112.57154429213605
12,1.1605850181699875,115.12879750393967,30.16985799121153,113.38868892353527
12,1.1609824150392039,115.96848550909633,30.244145288598013,114.21568550539632
12,1.1613798119084202,116.81833195508462,30.31900405393798,115.0526869888318
12,1.1617772087776366,117.67849481593404,30.394440885913575,115.8998489601804
13,1.113663062937725,65.8709137498238,30.275337790382924,64.19995818392127
13,1.1141043875051617,66.21112953788469,30.335955374638754,64.5315436762673
13,1.1145457120725981,66.55380287071767,30.39687521410206,64.86552437254512
13,1.1149870366400347,66.89896548645518,30.458100421945012,65.20193120578206
13,1.1154283612074714,67.24664958374211,30.519634143330556,65.540795557836
13,1.1158696857749077,67.59688782920075,30.581479555783154,65.88214926667104
13,1.1163110103423444,67.94971336502778,30.643639869564236,66.22602463376164
13,1.116752334909781,68.30515981672431,30.706118328052003,66.57245443162674
13,1.1171936594772174,68.6632613009645,30.768918208126184,66.92147191149861
13,1.117634984044654,69.02405243360482,30.832042820557827,67.27311081112903
13,1.1180763086120906,69.38756833783353,30.89549551040345,67.62740536273202
13,1.118517633179527,69.7538446524674,30.95927965740447,67.98439030107012
13,1.1189589577469636,70.12291754039703,31.02339867639192,68.34410087168543
13,1.1194002823144003,70.4948236971805,31.087856017695472,68.7065728392753
13,1.1198416068818366,70.86960035979332,31.152655167558216,69.07184249622031
13,1.1202829314492733,71.24728531553536,31.217799648556657,69.43994667126526
13,1.1207242560167099,71.62791691109535,31.283293020025596,69.81092273835368
13,1.1211655805841465,72.01153406178081,31.34913887848866,70.18480862562372
13,1.121606905151583,72.39817626091296,31.41534085809424,70.56164282456469
13,1.1220482297190195,72.78788358939173,31.481902631056904,70.94146439933935
13,1.1224895542864561,73.18069672543258,31.548827908104407,71.32431299627392
13,1.1229308788538925,73.57665695447942,31.616120438930007,71.71022885351934
13,1.1233722034213292,73.97580617929917,31.6837840126514,72.09925281088992
13,1.1238135279887658,74.37818693025577,31.751822458274383,72.49142631987662
13,1.1242548525562022,74.7838423757733,31.820239645163095,72.8867914538448
13,1.1246961771236388,75.1928163329894,31.889039483516108,73.28539091841738
13,1.1251375016910754,75.60515327860077,31.95822592484837,73.68726806204522
13,1.1255788262585118,76.02089835990824,32.02780296247946,74.09246688677206
13,1.1260201508259484,76.44009740606333,32.097774632028106,74.50103205919565
13,1.126461475393385,76.86279693951899,32.168145011912735,74.91300892162818
13,1.1269027999608214,77.28904418769127,32.2389182238585,75.32844350346204
13,1.127344124528258,77.7188870948359,32.310098433411284,75.74738253274512
13,1.1277854490956947,78.1523743341398,32.381689850457306,76.1698734479656
13,1.128226773663131,78.58955532003752,32.45369672975024,76.59596441005606
13,1.1286680982305677,79.03048022075478,32.52612337144471,77.02570431461861
13,1.1291094227980043,79.47519997108007,32.59897412163646,77.45914280437275
13,1.1295507473654407,79.92376628537592,32.672253372909786,77.89633028183636
13,1.1299920719328773,80.3762316708291,32.74596556489206,78.33731792223999
13,1.130433396500314,80.83264944094506,32.820115184814725,78.78215768667884
13,1.1308747210677503,81.29307372929446,32.89470676808232,79.23090233551062
13,1.131316045635187,81.75755950351443,32.96974489884832,79.68360544200165
13,1.1317573702026236,82.22616257956916,33.045234210598444,80.14032140622572
13,1.13219869477006,82.69893963627732,33.12117938674184,80.6011054692229
13,1.1326400193374966,83.17594823011027,33.19758516120936,81.0660137274225
13,1.1330813439049332,83.65724681026491,33.27445631905995,81.53510314733344
13,1.1335226684723696,84.14289473402086,33.35179769709479,82.00843158051194
13,1.1339639930398062,84.6329522823841,33.429614184479476,82.48605777880829
13,1.1344053176072428,85.12748067602226,33.507910723373755,82.9680414098979
13,1.1348466421746792,85.62654209150205,33.586692309570175,83.4544430731069
13,1.1352879667421159,86.13019967783126,33.665963993140764,83.94532431553444
13,1.1357292913095525,86.63851757330963,33.745730879091525,84.4407476484761
13,1.136170615876989,87.15156092270118,33.825998128026384,84.94077656416067
13,1.1366119404444255,87.66939589472805,33.906770956819,85.44547555280019
13,1.137053265011862,88.19208969989742,33.98805463929402,85.95491011996465
13,1.1374945895792987,88.71971060866332,34.069854506916464,86.46914680428306
13,1.1379359141467351,89.25232796993453,34.15217594949056,86.9882531954819
13,1.1383772387141717,89.79001222993519,34.235024415868,87.51229795276731
13,1.1388185632816084,90.33283495142007,34.31840541466454,88.04135082355288
13,1.1392598878490448,90.88086883325899,34.402324514986766,88.5754826625472
13,1.1397012124164814,91.43418773039537,34.48678734716843,89.11476545120632
13,1.140142536983918,91.99286667418136,34.571799603515515,89.65927231755283
13,1.1405838615513544,92.55698189310706,34.65736703906231,90.20907755637937
13,1.141025186118791,93.12661083392334,34.74349547233643,90.76425664983553
13,1.1414665106862276,93.70183218317068,34.83019078613452,91.32488628841067
13,1.141907835253664,94.28272588912105,34.91745892830767,91.89104439231912
13,1.1423491598211006,94.86937318414311,35.00530591255771,92.46281013329805
13,1.1427904843885373,95.46185660749512,35.09373781924342,93.0402639568222
13,1.1432318089559736,96.06026002856034,35.182760796197925,93.62348760474988
13,1.1436731335234103,96.66466867053009,35.2723810595566,94.21256413840527
13,1.1441144580908469,97.27516913454286,35.362604894595734,94.8075779621051
13,1.1445557826582833,97.8918494242935,35.45343865658265,95.40861484714368
13,1.14499710722572,98.51479897111892,35.544888771637154,96.01576195624223
13,1.1454384317931565,99.14410865956891,35.63696173760381,96.62910786847095
13,1.145879756360593,99.7798708534763,35.72966412493648,97.248742604658
13,1.1463210809280295,100.42217942253453,35.823002577593975,97.87475765329279
13,1.1467624054954662,101.0711297693918,35.91698381394845,98.50724599693277
13,1.1472037300629025,101.72681885727512,36.011614627704596,99.14630213912686
13,1.1476450546303392,102.38934523815654,36.106901888832795,99.79202213186714
13,1.1480863791977758,103.05880908146614,36.2028525445129,100.44450360357342
13,1.1485277037652122,103.73531220337165,36.29947362009188,101.10384578763023
13,1.1489690283326488,104.41895809663396,36.396772220054046,101.77014955148483
13,1.1494103529000854,105.10985196104369,36.49475552900346,102.44351742631186
13,1.149851677467522,105.80810073446406,36.593430812660614,103.12405363726857
13,1.1502930020349584,106.51381312448027,36.69280541887142,103.81186413434153
13,1.150734326602395,107.22709964067874,36.7928867786309,104.50705662380687
13,1.1511756511698317,107.94807262755825,36.89368240711906,105.20974060030666
13,1.151616975737268,108.67684629809821,36.995199904752134,105.92002737956565
13,1.1520583003047047,109.41353676799082,37.09744695824723,106.63803013175497
13,1.1524996248721413,110.1582620905499,37.20043134170116,107.36386391551552
13,1.1529409494395777,110.91114229231782,37.30416091768437,108.09764571266165
13,1.1533822740070143,111.67229940938012,37.40864363834929,108.83949446357447
13,1.153823598574451,112.44185752440085,37.513887546553285,109.58953110329789
13,1.1542649231418873,113.21994280440154,37.61990077699743,110.34787859835905
13,1.154706247709324,114.0066835392945,37.72669155738047,111.11466198432431
13,1.1551475722767606,114.80221018118402,37.834268209567895,111.8900084041034
13,1.155588896844197,115.60665538445937,37.94263915077747,112.67404714702536
13,1.1560302214116336,116.4201540466922,38.051812894780696,113.4669096886986
13,1.1564715459790702,117.24284335035233,38.16179805312008,114.26872973166833
13,1.1569128705465066,118.07486280536772,38.27260333634385,115.07964324689705
13,1.1573541951139432,118.91635429254066,38.38423755525638,115.89978851607928
14,1.0942331642242318,46.0734569843544,19.509321045724228,64.19996599515561
14,1.0947649554795973,46.30962218826434,19.547000963138828,64.52904479784685
14,1.0952967467349626,46.5473454128621,19.584787149775696,64.8602945875168
14,1.095828537990328,46.78665078242803,19.622680965029105,65.19374897957182
14,1.0963603292456936,47.027562834031656,19.660683781828112,65.52944216460953
14,1.0968921205010589,47.27010652545417,19.698796986798314,65.86740891945826
14,1.0974239117564244,47.51430724327527,19.737021980425414,66.20768461844544
14,1.09795570301179,47.76019081112827,19.775360177221003,66.55030524490051
14,1.0984874942671552,48.007783498127694,19.813813005890292,66.89530740289811
14,1.0990192855225207,48.257112027473966,19.852381909502295,67.24272832924815
14,1.099551076777886,48.508203585236615,19.891068345661818,67.59260590573449
14,1.1000828680332515,48.76108582932355,19.929873786683896,67.94497867161294
14,1.100614659288617,49.0157868986372,19.968799719770352,68.29988583636985
14,1.1011464505439823,49.27233542242441,20.007847647188626,68.65736729275024
14,1.1016782417993478,49.53076052982327,20.04701908645298,69.01746363006079
14,1.1022100330547133,49.79109185961077,20.08631557050788,69.38021614775242
14,1.1027418243100786,50.05335957015717,20.125738647913817,69.74566686929091
14,1.1032736155654441,50.31759434959163,20.165289883035634,70.11385855632214
14,1.1038054068208096,50.583827426182026,20.204970856233004,70.48483472313535
14,1.104337198076175,50.852090578936625,20.24478316405351,70.85863965143598
14,1.1048689893315404,51.12241614843112,20.284728419428408,71.23531840543225
14,1.105400780586906,51.394837047865565,20.3248082518705,71.61491684724226
14,1.1059325718422712,51.66938677435817,20.3650243076749,71.99748165263097
14,1.1064643630976367,51.94609942048082,20.405378250122332,72.38306032708417
14,1.1069961543530022,52.225009686040124,20.445871759684884,72.77170122222445
14,1.1075279456083675,52.50615289011273,20.486506534234643,73.16345355258159
14,1.108059736863733,52.7895649833387,20.527284289255032,73.5583674127224
14,1.1085915281190983,53.07528256047845,20.568206758054583,73.95649379474794
14,1.1091233193744638,53.36334287324182,20.609275691983978,74.35788460616985
14,1.1096551106298294,53.653783843392674,20.650492860655493,74.76259268817066
14,1.1101869018851946,53.9466440761374,20.691860052165527,75.1706718342597
14,1.1107186931405602,54.24196287380374,20.73337907331998,75.58217680933345
14,1.1112504843959257,54.539780249814754,20.775051749862506,75.99716336914742
14,1.111782275651291,54.84013694296786,20.81687992670588,76.41568828021269
14,1.1123140669066565,55.14307443202382,20.85886546816629,76.83780934012479
14,1.112845858162022,55.44863495061321,20.901010258200706,77.26358539833468
14,1.1133776494173873,55.75686150246858,20.94331620064741,77.69307637737361
14,1.1139094406727528,56.06779787698994,20.985785219469662,78.12634329454258
14,1.1144412319281183,56.381488665149725,21.028419259002554,78.56344828407464
14,1.1149730231834836,56.697979275747606,21.07122028420304,79.00445461978481
14,1.115504814438849,57.01731595202196,21.114190280903493,79.44942673821691
14,1.1160366056942146,57.33954578862601,21.157331256068257,79.89843026229869
14,1.1165683969495799,57.66471674897858,21.200645238053916,80.35153202551858
14,1.1171001882049454,57.992877682998,21.24413427687282,80.80880009663683
14,1.1176319794603107,58.32407834522601,21.287800444459997,81.27030380493969
14,1.1181637707156762,58.65836941335546,21.33164583494395,81.73611376605639
14,1.1186955619710417,58.99580250716606,21.375672564920634,82.20630190834486
14,1.119227353226407,59.33643020788202,21.41988277373128,82.68094149986494
14,1.1197591444817725,59.68030607796022,21.464278623743958,83.16010717595198
14,1.120290935737138,60.02748468131769,21.508862300638707,83.64387496740214
14,1.1208227269925033,60.37802160401138,21.55363601369656,84.13232232928826
14,1.1213545182478688,60.73197347538019,21.598601996092505,84.62552817041964
14,1.1218863095032343,61.08939798965811,21.643762505192043,85.12357288345844
14,1.1224181007585996,61.45035392807377,21.68911982285202,85.62653837571364
14,1.1229498920139651,61.81490118144542,21.73467625572545,86.13450810062564
14,1.1234816832693306,62.18310077328258,21.780434135570207,86.6475670899566
14,1.124013474524696,62.55501488340912,21.8263958195619,87.16580198670746
14,1.1245452657800614,62.9307068721191,21.8725636906112,87.68930107877739
14,1.1250770570354267,63.310241304876456,21.91894015768502,88.21815433338097
14,1.1256088482907922,63.6936839775755,21.965527656132334,88.75245343224671
14,1.1261406395461577,64.08110194237204,22.01232864801424,89.292291807611
14,1.126672430801523,64.47256353410113,22.059345622438343,89.83776467902915
14,1.1272042220568885,64.86813839729571,22.106581095897937,90.38896909102398
14,1.127736013312254,65.26789751381884,22.15403761261546,90.94600395158922
14,1.1282678045676193,65.67191323112701,22.201717744890765,91.50897007157238
14,1.1287995958229848,66.08025929117855,22.24962409345402,92.07797020495649
14,1.1293313870783503,66.49301086000193,22.297759287823347,92.65310909006133
14,1.1298631783337156,66.91024455794243,22.346125986667417,93.23449349169002
14,1.1303949695890811,67.3320384906028,22.394726878172847,93.82223224424236
14,1.1309267608444467,67.75847228049285,22.443564680416607,94.41643629581644
14,1.131458552099812,68.18962709940912,22.49264214174348,95.01721875332709
14,1.1319903433551775,68.62558570156018,22.541962041148683,95.62469492866374
14,1.132522134610543,69.06643245745583,22.59152718866566,96.23898238591242
14,1.1330539258659083,69.51225338857974,22.641340425759065,96.86020098966952
14,1.1335857171212738,69.96313620286665,22.69140462572342,97.4884729544767
14,1.1341175083766393,70.4191703309987,22.741722694086693,98.12392289539713
14,1.1346492996320046,70.88044696354774,22.792297569019865,98.76667787977057
14,1.13518109088737,71.3470590889807,22.843132221751898,99.41686748017098
14,1.1357128821427354,71.81910153254876,22.894229656990237,100.07462382859585
14,1.1362446733981009,72.29667099608653,22.945592913347465,100.74008167192333
14,1.1367764646534664,72.77986609873855,22.997225063773236,101.41337842866159
14,1.1373082559088317,73.26878741864056,23.049129215992803,102.09465424702864
14,1.1378400471641972,73.76353753557821,23.101308512951007,102.78405206439413
14,1.1383718384195627,74.26422107464475,23.15376613326258,103.48171766811303
14,1.138903629674928,74.7709447509277,23.206505291668773,104.18779975779327
14,1.1394354209302935,75.28381741524753,23.259529239500132,104.90245000902922
14,1.139967212185659,75.80295010097316,23.31284126514562,105.62582313863564
14,1.1404990034410243,76.32845607194554,23.366444694528287,106.35807697142563
14,1.1410307946963898,76.86045087153404,23.42034289158754,107.0993725085671
14,1.1415625859517553,77.39905237285498,23.47453925876804,107.8498739975586
14,1.1420943772071206,77.94438083018204,23.52903723751529,108.60974900386596
14,1.142626168462486,78.49655893158007,23.583840308778363,109.37916848426354
14,1.1431579597178514,79.05571185278833,23.638951993519186,110.15830686191671
14,1.143689750973217,79.62196731239301,23.694375853229378,110.94734210326048
14,1.1442215422285824,80.19545562831271,23.750115490453734,111.74645579670802
14,1.1447533334839477,80.77630977563771,23.806174549321515,112.55583323324537
14,1.1452851247393132,81.36466544585451,23.862556716084907,113.37566348895642
14,1.1458169159946787,81.96066110748879,23.91926571966483,114.20613950952448
14,1.146348707250044,82.56443806820764,23.976305332204582,115.04745819676714
14,1.1468804985054095,83.17614053841615,24.033679369631287,115.89982049725342
15,1.115471211533811,51.5511838158873,22.45935510148965,64.19995321537775
15,1.1158894099527645,51.82023903018295,22.506422858413863,64.5350247092124
15,1.116307608371718,52.09122950189057,22.553708613386533,64.87250630163474
15,1.1167258067906716,52.36417910285626,22.601214402559705,65.21242772176618
15,1.117144005209625,52.639112036703544,22.648942281080988,65.55481911191157
15,1.1175622036285788,52.91605284398293,22.69689432329397,65.89971103397227
15,1.1179804020475324,53.19502640740752,22.745072622940743,66.24713447596635
15,1.1183986004664859,53.47605795717884,22.79347929336685,66.59712085866128
15,1.1188167988854394,53.75917307640216,22.842116467728637,66.94970204231788
15,1.119234997304393,54.04439770659442,22.890986299202904,67.30491033354963
15,1.1196531957233464,54.33175815328485,22.940090961198727,67.66277849229773
15,1.1200713941423,54.62128109171281,22.989432647572123,68.02333973892665
15,1.1204895925612535,54.9129935726209,23.0390135728427,68.38662776143896
15,1.120907790980207,55.20692302814879,23.08883597241322,68.75267672281502
15,1.1213259893991605,55.503097277826825,23.13890210279142,69.1215212684774
15,1.1217441878181142,55.80154453467281,23.18921424181434,69.49319653388353
15,1.1221623862370678,56.10229341139255,23.239774688875237,69.86773815224757
15,1.1225805846560213,56.405372926688614,23.290585765153402,70.2451822623972
15,1.1229987830749748,56.710812511676004,23.341649813846196,70.62556551676333
15,1.1234169814939283,57.01864201640872,23.392969200403854,71.00892508950825
15,1.1238351799128818,57.32889171651965,23.444546312767336,71.39529868479451
15,1.1242533783318354,57.64159231997385,23.4963835616083,71.78472454519527
15,1.1246715767507889,57.9567749739398,23.54848338057242,72.17724146025158
15,1.1250897751697424,58.27447127177897,23.60084822652521,72.57288877517682
15,1.125507973588696,58.59471326015627,23.653480579800544,72.97170639971188
15,1.1259261720076497,58.917533446275044,23.706382944452535,73.3737348171353
15,1.1263443704266032,59.24296480523637,23.759557848509793,73.77901509342828
15,1.1267625688455567,59.57104078752794,23.813007844232917,74.18758888660115
15,1.1271807672645102,59.901795326642215,23.866735508375008,74.59949845618054
15,1.1275989656834637,60.23526284682819,23.92074344244488,75.01478667286335
15,1.1280171641024173,60.571478270978204,23.975034272973677,75.43349702833858
15,1.1284353625213708,60.91047702865314,24.02961065178439,75.85567364528166
15,1.1288535609403243,61.252295064248045,24.08447525626459,76.28136128752358
15,1.1292717593592778,61.59696884530095,24.139630789642283,76.71060537039844
15,1.1296899577782313,61.9445353709473,24.19507998126487,77.14345197127224
15,1.130108156197185,62.29503218052376,24.250825586881575,77.57994784025776
15,1.1305263546161386,62.64849736232295,24.30687038892909,78.02014041111738
15,1.1309445530350921,63.00496956250291,24.363217196820344,78.46407781235865
15,1.1313627514540456,63.36448799415372,24.419868847236952,78.91180887852546
15,1.1317809498729992,63.72709244652435,24.476828204424937,79.36338316168883
15,1.1321991482919527,64.09282329441292,24.534098160493812,79.81885094314123
15,1.1326173467109062,64.46172150772318,24.591681635719258,80.27826324529784
15,1.1330355451298597,64.83382866119123,24.64958157884952,80.74167184380985
15,1.1334537435488132,65.20918694428418,24.707800967414933,81.20912927989195
15,1.1338719419677667,65.58783917127583,24.76634280804167,81.68068887287014
15,1.1342901403867205,65.96982879150151,24.825210136768675,82.15640473295268
15,1.134708338805674,66.35519989979458,24.88440601936839,82.63633177422751
15,1.1351265372246275,66.74399724711283,24.943933551671755,83.12052572789578
15,1.135544735643581,67.13626625135072,25.00379585989623,83.60904315573715
15,1.1359629340625346,67.53205300834838,25.06399610097842,84.10194146381995
15,1.136381132481488,67.93140430309668,25.124537462910144,84.59927891645552
15,1.1367993309004416,68.33436762114361,25.185423165078657,85.10111465040337
15,1.1372175293193951,68.74099116020584,25.246656458610822,85.60750868933175
15,1.1376357277383486,69.1513238419897,25.308240626721446,86.11852195853906
15,1.1380539261573022,69.56541532422477,25.370178985065706,86.63421629994012
15,1.138472124576256,69.98331601291468,25.432474882095526,87.15465448732269
15,1.1388903229952094,70.40507707480957,25.495131699420654,87.67990024188042
15,1.139308521414163,70.83075045010443,25.55815285217351,88.21001824802676
15,1.1397267198331165,71.26038886536699,25.621541789378654,88.74507416949496
15,1.14014491825207,71.69404584670058,25.685301994326593,89.2851346657305
15,1.1405631166710235,72.1317757331459,25.749436984952006,89.83026740858134
15,1.140981315089977,72.57363369032711,25.813950314216573,90.38054109929207
15,1.1413995135089305,73.01967572434525,25.878845570495983,90.93602548580643
15,1.141817711927884,73.4699586959268,25.94412637797219,91.49679138038726
15,1.1422359103468376,73.92454033482913,26.009796397029845,92.06291067755663
15,1.1426541087657913,74.38347925451023,26.075859324657543,92.63445637236495
15,1.1430723071847448,74.84683496706577,26.142318894853965,93.211502578993
15,1.1434905056036984,75.31466789844238,26.20917887903898,93.79412454969807
15,1.1439087040226519,75.78703940392808,26.27644308646945,94.38239869410508
15,1.1443269024416054,76.26401178392786,26.344115364660013,94.97640259885297
15,1.144745100860559,76.74564830002987,26.412199599809057,95.57621504760293
15,1.1451632992795124,77.23201319136864,26.480699717230014,96.18191604141654
15,1.145581497698466,77.72317169128763,26.549619681787036,96.79358681950673
15,1.1459996961174195,78.21919004431246,26.618963498336818,97.41130988037558
15,1.146417894536373,78.72013552343671,26.6887352121754,98.03516900334145
15,1.1468360929553267,79.22607644772779,26.758938909490062,98.66524927046468
15,1.1472542913742803,79.73708220025942,26.829578717816972,99.30163708888
15,1.1476724897932338,80.25322324637847,26.900658806504463,99.94442021354544
15,1.1480906882121873,80.77457115230945,26.972183387181552,100.5936877704117
15,1.1485088866311408,81.30119860410674,27.04415671423235,101.24953028002444
15,1.1489270850500943,81.83317942696,27.11658308527623,101.9120396815667
15,1.1493452834690479,82.37058860485897,27.189466841653562,102.58130935734852
15,1.1497634818880014,82.9135023006274,27.262812368917672,103.25743415775668
15,1.150181680306955,83.46199787633098,27.336624097332535,103.94051042666982
15,1.1505998787259086,84.01615391406762,27.410906502376513,104.63063602734994
15,1.1510180771448622,84.57605023714784,27.48566410525239,105.32791036881976
15,1.1514362755638157,85.14176793167384,27.560901473403135,106.03243443273635
15,1.1518544739827692,85.7133893685245,27.636623221034966,106.7443108007706
15,1.1522726724017227,86.29099822575253,27.712834009645345,107.46364368249967
15,1.1526908708206762,86.8746795114069,27.78953854855856,108.19053894382931
15,1.1531090692396297,87.46451958678406,27.86674159546735,108.92510413595006
15,1.1535272676585833,88.06060619012058,27.944447956981325,109.66744852484311
15,1.1539454660775368,88.6630284607325,28.022662489181815,110.41768312134268
15,1.1543636644964903,89.2718769636138,28.10139009818375,111.17592071176995
15,1.1547818629154438,89.88724371450135,28.18063574070439,111.94227588914812
15,1.1552000613343976,90.50922220541669,28.260404424638963,112.71686508501118
15,1.155618259753351,91.1379074306914,28.340701209643115,113.49980660181484
15,1.1560364581723046,91.77339591349343,28.421531207723206,114.29122064597163
15,1.1564546565912581,92.41578573285463,28.50289958383314,115.09122936150989
15,1.1568728550102116,93.06517655121687,28.58481155647866,115.89995686437865
16,1.1096988858259347,77.21130103742215,37.55942890816351,64.19995382955534
16,1.1099988260673113,77.64599066553629,37.615436522894356,64.56139125749854
16,1.1102987663086876,78.08352686187514,37.67168267291801,64.92519556109524
16,1.1105987065500642,78.52393560449124,37.72816897727351,65.29138834067788
16,1.1108986467914408,78.96724313616009,37.784897066537624,65.65999141669185
16,1.1111985870328172,79.41347596737432,37.841868582916995,66.03102683218499
16,1.1114985272741937,79.86266087937331,37.899085180340734,66.40451685532669
16,1.1117984675155703,80.31482492720905,37.956548524553725,66.78048398195715
16,1.1120984077569467,80.76999544285053,38.01426029321089,67.15895093816859
16,1.1123983479983233,81.2282000383282,38.0722221759725,67.5399406829198
16,1.1126982882396999,81.68946660891305,38.13043587459968,67.92347641067956
16,1.1129982284810762,82.15382333633767,38.18890310305112,68.3095815541048
16,1.1132981687224528,82.62129869205872,38.2476255875811,68.6982797867534
16,1.1135981089638294,83.09192144055416,38.306605066837186,69.08959502582576
16,1.1138980492052057,83.5657206426664,38.365843291959706,69.48355143494447
16,1.1141979894465823,84.04272565898636,38.4253420266822,69.88017342696821
16,1.114497929687959,84.52296615327488,38.48510304743162,70.2794856668366
16,1.1147978699293355,85.00647209593235,38.545128143430716,70.68151307445508
16,1.1150978101707119,85.4932737675072,38.605419116800434,71.08628082761221
16,1.1153977504120884,85.98340176225159,38.66597778266373,71.49381436493613
16,1.115697690653465,86.47688699171673,38.726805969249696,71.90413938888403
16,1.1159976308948414,86.97376068839665,38.78790551799923,72.31728186877193
16,1.116297571136218,87.47405440941733,38.84927828367124,72.73326804384205
16,1.1165975113775946,87.97780004026835,38.91092613444981,73.15212442636565
16,1.116897451618971,88.48502979858445,38.97285095205237,73.57387780478739
16,1.1171973918603475,88.99577623797416,39.035054631838676,73.99855524690867
16,1.117497332101724,89.51007225189376,39.09753908292112,74.42618410310888
16,1.1177972723431004,90.02795107757167,39.160306228275346,74.85679200960837
16,1.118097212584477,90.54944629998296,39.22335800485244,75.29040689177324
16,1.1183971528258536,91.07459185587058,39.28669636369192,75.72705696745894
16,1.11869709306723,91.60342203781867,39.35032327003522,76.1667707503971
16,1.1189970333086066,92.13597149837967,39.41424070344122,76.60957705362725
16,1.1192969735499831,92.67227525424775,39.47845065790165,77.05550499296686
16,1.1195969137913595,93.21236869048823,39.54295514195809,77.5045839905281
16,1.119896854032736,93.75628756482185,39.60775617882011,77.95684377828013
16,1.1201967942741127,94.30406801195883,39.67285580648421,78.41231440165276
16,1.120496734515489,94.85574654798926,39.73825607785342,78.87102622318707
16,1.1207966747568656,95.4113600748319,39.80395906085896,79.33300992623447
16,1.1210966149982422,95.97094588473396,39.86996683858186,79.7982965186981
16,1.1213965552396186,96.53454166483142,39.9362815093765,80.26691733682487
16,1.1216964954809951,97.10218550176731,40.002905186994695,80.7389040490453
16,1.1219964357223717,97.67391588636485,40.06984000071104,81.21428865985929
16,1.122296375963748,98.24977171836379,40.137088095449315,81.69310351377419
16,1.1225963162051247,98.82979231121608,40.2046516319104,82.1753812992924
16,1.1228962564465013,99.41401739694024,40.27253278670047,82.66115505294772
16,1.1231961966878776,100.00248713103869,40.34073375246105,83.15045816339395
16,1.1234961369292542,100.59524209748113,40.40925673800019,83.64332437554856
16,1.1237960771706308,101.19232331374454,40.47810396842431,84.13978779478337
16,1.1240960174120072,101.79377223592215,40.54727768527137,84.63988289117248
16,1.1243959576533837,102.39963076389859,40.61678014664568,85.14364450379544
16,1.1246958978947603,103.00994124658658,40.68661362735323,85.65110784509146
16,1.124995838136137,103.62474648723462,40.756780419038755,86.16230850527258
16,1.1252957783775133,104.24408974880052,40.827282830323654,86.67728245679174
16,1.1255957186188899,104.86801475939608,40.89812318694535,87.19606605886996
16,1.1258956588602664,105.49656571779681,40.96930383189757,87.71869606207754
16,1.1261955991016428,106.12978729902777,41.040827125572335,88.24520961297863
16,1.1264955393430194,106.76772466001927,41.1126954459029,88.77564425883381
16,1.126795479584396,107.4104234453329,41.18491118850797,89.31003795236124
16,1.1270954198257723,108.05792979296348,41.2574767668371,89.84842905656086
16,1.127395360067149,108.71029034021872,41.33039461231806,90.39085634960325
16,1.1276953003085255,109.36755222966622,41.40366717450426,90.93735902977444
16,1.1279952405499019,110.02976311516599,41.4772969212246,91.48797672049187
16,1.1282951807912784,110.69697116797747,41.55128633873438,92.04274947538231
16,1.128595121032655,111.36922508294245,41.625637931867054,92.60171778342274
16,1.1288950612740314,112.04657408475333,41.70035422418791,93.16492257415251
16,1.129195001515408,112.7290679343006,41.77543775814908,93.73240522295096
16,1.1294949417567846,113.41675693509933,41.85089109524547,94.30420755638104
16,1.129794881998161,114.10969193980335,41.92671681617232,94.88037185760581
16,1.1300948222395375,114.8079243568046,42.00291752098486,95.46094087187554
16,1.130394762480914,115.51150615691151,42.07949582925777,96.04595781208079
16,1.1306947027222904,116.22048988012256,42.15645438024798,96.63546636438448
16,1.130994642963667,116.93492864248418,42.233795833057464,97.22951069392414
16,1.1312945832050436,117.65487614303606,42.3115228667982,97.8281354505868
16,1.13159452344642,118.38038667084957,42.38963818075811,98.43138577486134
16,1.1318944636877966,119.1115151121616,42.468144494569614,99.03930730377013
16,1.1321944039291731,119.84831695759206,42.54704454837784,99.65194617687034
16,1.1324943441705495,120.59084830946516,42.62634110301231,100.26934904234136
16,1.132794284411926,121.33916588922268,42.70603694015861,100.89156306314892
16,1.1330942246533027,122.09332704493318,42.78613486253262,101.51863592328881
16,1.133394164894679,122.85338975890139,42.86663769405568,102.15061583411398
16,1.1336941051360556,123.61941265537885,42.94754828003159,102.78755154074584
16,1.1339940453774322,124.39145500837279,43.02886948732563,103.42949232856715
16,1.1342939856188088,125.1695767495593,43.11060420454413,104.07648802980182
16,1.1345939258601851,125.9538384762993,43.192755342216316,104.72858903017989
16,1.1348938661015617,126.74430145976655,43.27532583297868,105.38584627569598
16,1.1351938063429383,127.54102765317118,43.35831863175891,106.04831127944698
16,1.1354937465843147,128.34407970010062,43.44173671596299,106.71603612856734
16,1.1357936868256913,129.15352094297202,43.52558308566435,107.38907349125724
16,1.1360936270670678,129.96941543158687,43.609860763793165,108.06747662389547
16,1.1363935673084442,130.79182793180868,43.69457279632859,108.75129937825496
16,1.1366935075498208,131.62082393435185,43.77972225249253,109.4405962088104
16,1.1369934477911974,132.4564696636842,43.865312224944674,110.1354221801407
16,1.1372933880325737,133.29883208705323,43.95134582997996,110.83583297443404
16,1.1375933282739503,134.14797892362952,44.03782620772738,111.54188489909063
16,1.137893268515327,135.00397865376863,44.1247565223504,112.25363489442367
16,1.1381932087567033,135.86690052840243,44.21213996225008,112.97114054146816
