subject,lambda_theta,sigma_theta_kPa,sigma_z_kPa
13,1.0162814070351758,19.849883624746194,20.746344395426753
13,1.0171859296482413,20.159428782586588,20.819621616783905
13,1.0180904522613066,20.46976428943213,20.892952670610494
13,1.0189949748743719,20.78091096793946,20.966341760318823
13,1.0198994974874371,21.09289001102841,21.03979314301606
13,1.0208040201005024,21.405722992198086,21.113311130687524
13,1.021708542713568,21.71943187610315,21.18690009140366
13,1.0226130653266332,22.034039029398787,21.260564450551666
13,1.0235175879396985,22.349567231863016,21.334308692092076
13,1.0244221105527638,22.6660396878046,21.408137359841085
13,1.025326633165829,22.98348003776575,21.482055058778943
13,1.0262311557788946,23.30191237052907,21.55606645638547
13,1.0271356783919598,23.62136123543766,21.630176284002804
13,1.0280402010050251,23.941851655039564,21.704389338226502
13,1.0289447236180904,24.263409138065285,21.778710482325494
13,1.0298492462311557,24.58605969274976,21.853144647691302
13,1.030753768844221,24.909829840509612,21.92769683531779
13,1.0316582914572865,25.23474662998665,22.002372117311644
13,1.0325628140703518,25.56083765146919,22.07717563843453
13,1.033467336683417,25.888131051703986,22.152112617677858
13,1.0343718592964823,26.216655549109845,22.227188349870538
13,1.0352763819095476,26.54644044940676,22.302408207320894
13,1.0361809045226131,26.87751566167339,22.377777641493303
13,1.0370854271356784,27.209911714846307,22.45330218472048
13,1.0379899497487437,27.543659774676115,22.528987451952418
13,1.038894472361809,27.878791661153514,22.604839142542495
13,1.0397989949748743,28.215339866421978,22.680863042072133
13,1.0407035175879398,28.553337573191108,22.75706502421434
13,1.041608040201005,28.89281867366809,22.8334510526377
13,1.0425125628140703,29.23381778902364,22.910027182951428
13,1.0434170854271356,29.57637028940872,22.986799564692447
13,1.044321608040201,29.920512314541263,23.06377444335572
13,1.0452261306532664,30.26628079488028,23.140958162468777
13,1.0461306532663317,30.613713473406726,23.218357165711364
13,1.047035175879397,30.962848928031725,23.295977999081764
13,1.0479396984924623,31.31372659465085,23.37382731311034
13,1.0488442211055276,31.66638679086718,23.45191186512192
13,1.049748743718593,32.02087074040418,23.53023852154799
13,1.0506532663316583,32.377220598230835,23.60881426028984
13,1.0515577889447236,32.73547947642374,23.687646173134326
13,1.052462311557789,33.095691470788694,23.766741468223053
13,1.0533668341708542,33.45790168826782,23.846107472576456
13,1.0542713567839195,33.82215627515832,23.925751634674363
13,1.055175879396985,34.18850244616921,24.005681527094012
13,1.0560804020100503,34.5569885143441,24.085904849207395
13,1.0569849246231156,34.92766392187934,24.166429429939015
13,1.0578894472361808,35.30057927186647,24.247263230585823
13,1.0587939698492461,35.675786360990664,24.32841434770068
13,1.0596984924623116,36.05333821321678,24.409891016040994
13,1.060603015075377,36.433289114496446,24.491701611584332
13,1.0615075376884422,36.81569464853068,24.573854654612333
13,1.0624120603015075,37.200611733623134,24.65635881286494
13,1.0633165829145728,37.588098660661515,24.73922290476651
13,1.0642211055276383,37.978215132265134,24.82245590272573
13,1.0651256281407036,38.37102230313775,24.90606693651103
13,1.0660301507537688,38.766582821668344,24.990065296703655
13,1.0669346733668341,39.164960872820444,25.074460438230087
13,1.0678391959798994,39.566222222355705,25.159261983975956
13,1.0687437185929647,39.97043426243658,25.244479728483398
13,1.0696482412060302,40.37766605865642,25.33012364173425
13,1.0705527638190955,40.787988398544954,25.416203873020628
13,1.0714572864321608,41.20147384160208,25.50273075490602
13,1.072361809045226,41.618196770911155,25.589714807278362
13,1.0732663316582913,42.03823344638761,25.677166741497874
13,1.0741708542713568,42.461662059719615,25.76509746464192
13,1.0750753768844221,42.888562791060025,25.853518083849444
13,1.0759798994974874,43.319017867531386,25.942439910767646
13,1.0768844221105527,43.75311162360636,26.031874466103027
13,1.077788944723618,44.19093056343124,26.121833484280288
13,1.0786934673366835,44.6325634251596,26.212328918210876
13,1.0795979899497488,45.07810124736845,26.303372944174953
13,1.080502512562814,45.527637437630375,26.394977966819077
13,1.0814070351758793,45.981267843317696,26.48715662427282
13,1.0823115577889446,46.43909082471916,26.579921793387328
13,1.0832160804020101,46.90120733055147,26.673286595099043
13,1.0841206030150754,47.36772097595089,26.767264399921807
13,1.0850251256281407,47.83873812303575,26.861868833570732
13,1.085929648241206,48.31436796413035,26.95711378272116
13,1.0868341708542713,48.79472260774778,27.053013400906316
13,1.0877386934673368,49.27991716743146,27.149582114557354
13,1.088643216080402,49.77006985355782,27.2468346291891
13,1.0895477386934673,50.26530206821114,27.344785935736205
13,1.0904522613065326,50.765738503238495,27.443451317042594
13,1.091356783919598,51.27150724160438,27.542846354508903
13,1.0922613065326634,51.78273986216488,27.64298693490207
13,1.0931658291457287,52.29957154798673,27.743889257330842
13,1.094070351758794,52.822141198343786,27.84556984039236
13,1.0949748743718593,53.35059154452439,27.948045529493612
13,1.0958793969849245,53.88506926959316,28.05133350435282
13,1.0967839195979898,54.425725132252836,28.15545128668543
13,1.0976884422110553,54.972714094959855,28.260416748079592
13,1.0985929648241206,55.52619545645182,28.36624811806631
13,1.099497487437186,56.08633298885366,28.472963992389204
13,1.1004020100502512,56.65329507953216,28.580583341479482
13,1.1013065326633165,57.22725487788021,28.689125519141555
13,1.102211055276382,57.80839044721538,28.798610271454727
13,1.1031155778894473,58.396884921986924,28.909057745897176
13,1.1040201005025125,58.992926670493446,29.02048850069788
13,1.1049246231155778,59.5967094633199,29.132923514422757
13,1.105829145728643,60.20843264771311,29.246384195801355
13,1.1067336683417084,60.82830132812268,29.360892393800512
13,1.107638190954774,61.45652655314483,29.476470407952096
13,1.1085427135678392,62.09332550911287,29.593140998940655
13,1.1094472361809045,62.73892172059563,29.710927399459777
13,1.1103517587939697,63.39354525806594,29.829853325342768
13,1.111256281407035,64.05743295301967,29.949942986975977
13,1.1121608040201005,64.73082862083659,30.071221101002756
13,1.1130653266331658,65.41398329168071,30.193712902325032
13,1.113969849246231,66.1071554497602,30.317444156412126
13,1.1148743718592964,66.81061128126879,30.442441171923498
13,1.1157788944723617,67.524624931354,30.568730813655677
13,1.1166834170854272,68.24947877046681,30.696340515821348
13,1.1175879396984925,68.98546367046181,30.825298295669985
13,1.1184924623115577,69.73287929083816,30.955632767459782
13,1.119396984924623,70.49203437552015,31.087373156790363
13,1.1203015075376883,71.26324706059862,31.220549315305973
13,1.1212060301507538,72.04684519347379,31.355191735780522
13,1.122110552763819,72.84316666385047,31.491331567593715
13,1.1230150753768844,73.65255974706832,31.629000632610353
13,1.1239195979899497,74.47538346025785,31.768231441473567
13,1.124824120603015,75.31200793184411,31.909057210323418
13,1.1257286432160805,76.16281478493661,32.051511877953494
13,1.1266331658291457,77.02819753516867,32.19563012341686
13,1.127537688442211,77.90856200357686,32.34144738409497
13,1.1284422110552763,78.80432674513042,32.48899987424188
13,1.1293467336683416,79.71592349355501,32.63832460401775
13,1.130251256281407,80.6437976231159,32.78945939902509
13,1.1311557788944724,81.58840862805974,32.94244292036182
13,1.1320603015075377,82.55023062044557,33.09731468520715
13,1.132964824120603,83.52975284712045,33.25411508795346
13,1.1338693467336682,84.52748022663769,33.412885421901166
13,1.1347738693467337,85.54393390694676,33.57366790153263
13,1.135678391959799,86.57965184471645,33.73650568538047
13,1.1365829145728643,87.63518940720346,33.90144289950905
13,1.1374874371859296,88.71111999760305,34.0685246616254
13,1.1383919597989949,89.8080357048743,34.23779710583831
13,1.1392964824120602,90.92654797906826,34.40930740808402
13,1.1402010050251257,92.06728833323884,34.58310381223798
13,1.141105527638191,93.23090907305863,34.75923565693219
13,1.1420100502512562,94.4180840553241,34.9377534030995
13,1.1429145728643215,95.62950947656998,35.11870866226416
13,1.1438190954773868,96.86590469308807,35.30215422560242
13,1.144723618090452,98.12801307368989,35.48814409379415
13,1.1456281407035176,99.41660288662052,35.67673350768909
13,1.1465326633165829,100.7324682220929,35.86797897981154
13,1.1474371859296482,102.07642995198279,36.06193832672811
13,1.1483417085427134,103.44933672828793,36.25867070230355
13,1.1492462311557787,104.8520660220383,36.45823663187143
13,1.1501507537688442,106.28552520441329,36.66069804734548
13,1.1510552763819095,107.75065267190838,36.86611832330021
13,1.1519597989949748,109.2484190174827,37.074562314049956
13,1.15286432160804,110.77982824969473,37.28609639175432
13,1.1537688442211054,112.34591906194406,37.50078848558154
13,1.1546733668341709,113.94776615402648,37.71870812196147
13,1.1555778894472362,115.58648160831106,37.93992646595957
13,1.1564824120603014,117.26321632296859,38.16451636380615
13,1.1573869346733667,118.97916150477852,38.39255238661548
13,1.158291457286432,120.73555022417277,38.62411087532915
13,1.1591959798994975,122.53365903530036,38.8592699869224
13,1.1601005025125628,124.37480966401719,39.09810974190887
13,1.161005025125628,126.260370766864,39.34071207318544
13,1.1619095477386934,128.19175976421752,39.58716087625563
13,1.1628140703517587,130.1704447509722,39.83754206087364
13,1.1637185929648242,132.1979464882593,40.091943604152526
13,1.1646231155778894,134.27584047988302,40.35045560518053
13,1.1655276381909547,136.4057591373316,40.61317034119129
13,1.16643216080402,138.58939403740072,40.880182325334886
13,1.1673366834170853,140.82849827667292,41.1515883660996
13,1.1682412060301508,143.12488892729203,41.42748762843313
13,1.169145728643216,145.48044959869324,41.70798169661661
13,1.1700502512562814,147.897133110181,41.99317463894462
13,1.1709547738693467,150.3769642794715,42.28317307426673
13,1.171859296482412,152.9220428325833,42.57808624044662
13,1.1727638190954774,155.53454644071613,42.87802606480025
13,1.1736683417085427,158.21673389003456,43.183107236571885
13,1.174572864321608,160.97094839057385,43.493447281512076
13,1.1754773869346733,163.7996210307784,43.80916663862229
13,1.1763819095477386,166.7052743845219,44.13038873913388
13,1.1772864321608039,169.69052627778836,44.457240087789714
13,1.1781909547738694,172.75809372255665,44.789850346501595
13,1.1790954773869347,175.9107970258021,45.12835242045624
13,1.18,179.1515640819405,45.47288254674791
14,1.0,16.22211601496739,13.624716928192523
14,1.0009045226130653,16.459667770858523,13.67947817683569
14,1.0018090452261306,16.697488535815864,13.734194060466443
14,1.002713567839196,16.935589971036784,13.788866300447463
14,1.0036180904522614,17.17398389051057,13.843496632813586
14,1.0045226130653266,17.412682266380017,13.898086808584177
14,1.005427135678392,17.651697234420432,13.952638594080877
14,1.0063316582914572,17.89104109964065,14.0071537712507
14,1.0072361809045227,18.13072634201015,14.06163413799477
14,1.008140703517588,18.370765622316284,14.116081508502653
14,1.0090452261306533,18.611171788156575,14.17049771359256
14,1.0099497487437186,18.85195788007003,14.224884601057418
14,1.0108542713567839,19.09313713781247,14.27924403601692
14,1.0117587939698491,19.33472300678075,14.333577901275824
14,1.0126633165829146,19.576729144590747,14.387888097688478
14,1.01356783919598,19.819169427814106,14.442176544529755
14,1.0144723618090452,20.062057958879624,14.496445179872595
14,1.0153768844221105,20.305409073143956,14.550695960972144
14,1.0162814070351758,20.549237346137787,14.604930864656815
14,1.0171859296482413,20.793557600993218,14.659151887726207
14,1.0180904522613066,21.038384916058124,14.713361047356232
14,1.0189949748743719,21.28373463270426,14.767560381511435
14,1.0198994974874371,21.52962236333476,14.821751949364813
14,1.0208040201005024,21.776063999598108,14.87593783172509
14,1.021708542713568,22.0230757208154,14.93012013147178
14,1.0226130653266332,22.270674002627572,14.984300973998172
14,1.0235175879396985,22.51887562587048,15.03848250766228
14,1.0244221105527638,22.767697685684723,15.092666904246139
14,1.025326633165829,23.017157600868217,15.14685635942335
14,1.0262311557788946,23.267273123479793,15.201053093235386
14,1.0271356783919598,23.5180623487013,15.25525935057643
14,1.0280402010050251,23.76954372496813,15.309477401687362
14,1.0289447236180904,24.021736064375435,15.363709542658784
14,1.0298492462311557,24.2746585533703,15.41795809594332
14,1.030753768844221,24.52833076373892,15.472225410877567
14,1.0316582914572865,24.78277266389854,15.52651386421368
14,1.0325628140703518,25.03800463050394,15.580825860660783
14,1.033467336683417,25.29404746038012,15.63516383343688
14,1.0343718592964823,25.550922382790127,15.689530244830676
14,1.0352763819095476,25.80865107205077,15.743927586774317
14,1.0361809045226131,26.067255660506962,15.798358381426734
14,1.0370854271356784,26.326758751876746,15.852825181768143
14,1.0379899497487437,26.587183434979742,15.90733057220575
14,1.038894472361809,26.848553297861255,15.961877169191006
14,1.0397989949748743,27.1108924423257,16.016467621848648
14,1.0407035175879398,27.37422549889255,16.071104612617614
14,1.041608040201005,27.63857764218961,16.12579085790443
14,1.0425125628140703,27.90397460679791,16.180529108748964
14,1.0434170854271356,28.17044270356341,16.23532215150317
14,1.044321608040201,28.438008836391028,16.290172808522644
14,1.0452261306532664,28.706700519537918,16.345083938871888
14,1.0461306532663317,28.97654589542193,16.4000584390429
14,1.047035175879397,29.247573752963678,16.45509924368792
14,1.0479396984924623,29.519813546479554,16.51020932636642
14,1.0488442211055276,29.79329541514443,16.565391700306563
14,1.049748743718593,30.068050203044137,16.62064941918165
14,1.0506532663316583,30.344109479836483,16.67598557790157
14,1.0515577889447236,30.621505562043545,16.731403313420174
14,1.052462311557789,30.9002715349946,16.78690580555811
14,1.0533668341708542,31.18044127544357,16.84249627784208
14,1.0542713567839195,31.462049474883713,16.89817799836078
14,1.055175879396985,31.745131663583166,16.953954280637472
14,1.0560804020100503,32.02972423536654,17.0098284845202
14,1.0569849246231156,32.315864473168666,17.065804017089523
14,1.0578894472361808,32.603590575386264,17.121884333584365
14,1.0587939698492461,32.892941683056144,17.1780729383464
14,1.0596984924623116,33.1839579078881,17.23437338578318
14,1.060603015075377,33.47668036118246,17.29078928135081
14,1.0615075376884422,33.77115118366339,17.347324282556148
14,1.0624120603015075,34.06741357625942,17.403982099979324
14,1.0633165829145728,34.36551183186485,17.46076649831678
14,1.0642211055276383,34.66549136811652,17.51768129744546
14,1.0651256281407036,34.96739876122098,17.574730373508537
14,1.0660301507537688,35.27128178087041,17.63191766002312
14,1.0669346733668341,35.577189426284576,17.68924714901063
14,1.0678391959798994,35.88517196341918,17.746722892150004
14,1.0687437185929647,36.19528096338215,17.804349001954595
14,1.0696482412060302,36.50756934210091,17.862129652973167
14,1.0705527638190955,36.822091401284474,17.920069083015232
14,1.0714572864321608,37.138902870728344,17.978171594401974
14,1.072361809045226,37.45806095200831,18.036441555242558
14,1.0732663316582913,37.779624363614616,18.09488340073693
14,1.0741708542713568,38.10365338757751,18.153501634505478
14,1.0750753768844221,38.4302099176381,18.212300829946134
14,1.0759798994974874,38.75935750902127,18.271285631619804
14,1.0768844221105527,39.091161429867185,18.330460756664394
14,1.077788944723618,39.42568871438302,18.389830996238338
14,1.0786934673366835,39.763008217777035,18.44940121699427
14,1.0795979899497488,40.10319067303971,18.509176362583382
14,1.080502512562814,40.446308749640664,18.56916145519133
14,1.0814070351758793,40.792437114210315,18.629361597106445
14,1.0823115577889446,41.141652493280084,18.689781972320716
14,1.0832160804020101,41.494033738156816,18.750427848164534
14,1.0841206030150754,41.849661892009976,18.811304576976003
14,1.0850251256281407,42.20862025925457,18.872417597805402
14,1.085929648241206,42.57099447731346,18.93377243815583
14,1.0868341708542713,42.936872590848935,18.99537471576062
14,1.0877386934673368,43.30634512855512,19.057230140398712
14,1.088643216080402,43.67950518260656,19.119344515748438
14,1.0895477386934673,44.05644849086411,19.181723741281086
14,1.0904522613065326,44.4372735219392,19.244373814194702
14,1.091356783919598,44.822081563226675,19.30730083138938
14,1.0922613065326634,45.21097681201656,19.370510991484927
14,1.0931658291457287,45.604066469801744,19.43401059688172
14,1.094070351758794,46.00146083990378,19.497806055866178
14,1.0949748743718593,46.40327342854125,19.561903884761378
14,1.0958793969849245,46.80962104947318,19.62631071012418
14,1.0967839195979898,47.22062393235377,19.691033270989976
14,1.0976884422110553,47.63640583494069,19.756078421165956
14,1.0985929648241206,48.0570941593044,19.82145313157431
14,1.099497487437186,48.48282007219384,19.88716449264633
14,1.1004020100502512,48.9137186297169,19.95321971676861
14,1.1013065326633165,49.34992890650436,20.01962614078286
14,1.102211055276382,49.79159412953034,20.08639122854011
14,1.1031155778894473,50.2388618167698,20.153522573511086
14,1.1040201005025125,50.69188392088324,20.221027901453837
14,1.1049246231155778,51.15081697812271,20.288915073139933
14,1.105829145728643,51.61582226266539,20.357192087140756
14,1.1067336683417084,52.08706594658709,20.42586708267533
14,1.107638190954774,52.56471926569745,20.494948342521
14,1.1085427135678392,53.04895869146801,20.564444295988544
14,1.1094472361809045,53.53996610929529,20.634363521963486
14,1.1103517587939697,54.03792900334799,20.704714752014645
14,1.111256281407035,54.54304064826143,20.775506873572247
14,1.1121608040201005,55.0555003079518,20.84674893317662
14,1.1130653266331658,55.57551344183347,20.918450139799575
14,1.113969849246231,56.10329191873768,20.990619868240145
14,1.1148743718592964,56.63905423883985,21.06326766259643
14,1.1157788944723617,57.183025763918096,21.136403239815245
14,1.1166834170854272,57.735438956280056,21.21003649332187
14,1.1175879396984925,58.296533626706605,21.28417749673147
14,1.1184924623115577,58.866557191779876,21.358836507644146
14,1.119396984924623,59.445764940975465,21.434023971526216
14,1.1203015075376883,60.034420313916165,21.509750525678854
14,1.1212060301507538,60.6327951882046,21.586027003297424
14,1.122110552763819,61.24117017826315,21.662864437622314
14,1.1230150753768844,61.859834945639335,21.740274066185172
14,1.1239195979899497,62.48908852124078,21.81826733515122
14,1.124824120603015,63.129239639998175,21.896855903761338
14,1.1257286432160805,63.78060708846516,21.97605164887542
14,1.1266331658291457,64.44352006589415,22.05586666962022
14,1.127537688442211,65.1183185593473,22.136313292143832
14,1.1284422110552763,65.80535373342526,22.217404074479457
14,1.1293467336683416,66.5049883352264,22.29915181152147
14,1.130251256281407,67.21759711517241,22.381569540116296
14,1.1311557788944724,67.94356726436546,22.464670544270877
14,1.1320603015075377,68.68329886917454,22.548468360482126
14,1.132964824120603,69.43720538377426,22.63297678318987
14,1.1338693467336682,70.20571412139624,22.718209870356407
14,1.1347738693467337,70.98926676508722,22.804181949176463
14,1.135678391959799,71.78831989879856,22.89090762191986
14,1.1365829145728643,72.60334555967844,22.978401771911088
14,1.1374874371859296,73.43483181246552,23.066679569648535
14,1.1383919597989949,74.28328334693485,23.155756479067712
14,1.1392964824120602,75.14922209938102,23.245648263950926
14,1.1402010050251257,76.03318789917522,23.336370994488277
14,1.141105527638191,76.93573914147389,23.427941053993212
14,1.1420100502512562,77.85745348721318,23.5203751457765
14,1.1429145728643215,78.79892859156615,23.61369030018295
14,1.1438190954773868,79.76078286210318,23.70790388179477
14,1.144723618090452,80.74365624794555,23.80303359680584
14,1.1456281407035176,81.74821106126709,23.89909750057147
14,1.1465326633165829,82.7751328325568,23.996114005337787
14,1.1474371859296482,83.82513120112618,24.094101888155677
14,1.1483417085427134,84.89894084240709,24.193080298983638
14,1.1492462311557787,85.99732243366475,24.29306876898487
14,1.1501507537688442,87.12106365982153,24.394087219023127
14,1.1510552763819095,88.27098026116789,24.496155968362686
14,1.1519597989949748,89.4479171248235,24.599295743577812
14,1.15286432160804,90.65274942189039,24.703527687676594
14,1.1537688442211054,91.88638379234257,24.808873369445713
14,1.1546733668341709,93.14975957978398,24.915354793020466
14,1.1555778894472362,94.44385011831096,25.022994407687236
14,1.1564824120603014,95.76966407382626,25.131815117923644
14,1.1573869346733667,97.12824684225097,25.24184029368278
14,1.158291457286432,98.52068200721065,25.35309378092793
14,1.1591959798994975,99.94809285988784,25.465599912424395
14,1.1601005025125628,101.4116439838597,25.579383518794614
14,1.161005025125628,102.91254290788655,25.694469939844616
14,1.1619095477386934,104.45204182974112,25.810885036167484
14,1.1628140703517587,106.03143941433709,25.92865520103237
14,1.1637185929648242,107.65208266955739,26.04780737256572
14,1.1646231155778894,109.3153689033562,26.16836904623284
14,1.1655276381909547,111.02274776588132,26.29036828762775
14,1.16643216080402,112.77572338053977,26.41383374557917
14,1.1673366834170853,114.57585656812861,26.53879466558121
14,1.1682412060301508,116.42476716835134,26.665280903557758
14,1.169145728643216,118.32413646324684,26.793322939968228
14,1.1700502512562814,120.27570970729539,26.922951894265665
14,1.1709547738693467,122.28129876917757,27.054199539714595
14,1.171859296482412,124.34278489043109,27.187098318579604
14,1.1727638190954774,126.46212156649426,27.321681357694118
14,1.1736683417085427,128.6413375559009,27.457982484419176
14,1.174572864321608,130.88254002368757,27.59603624300363
14,1.1754773869346733,133.18791782535615,27.735877911355647
14,1.1763819095477386,135.55974493807025,27.87754351823672
14,1.1772864321608039,138.00038404609077,28.021069860890332
14,1.1781909547738694,140.51229028780477,28.166494523115993
14,1.1790954773869347,143.0980151720739,28.313855893801215
14,1.18,145.76021067202683,28.463193185924226
15,1.0,9.560101920301161,13.487268045215608
15,1.0009045226130653,9.792498667311156,13.546067702377549
15,1.0018090452261306,10.025286637485772,13.604863707279861
15,1.002713567839196,10.258478999421257,13.663658831448513
15,1.0036180904522614,10.492089102691727,13.722455874374438
15,1.0045226130653266,10.726130483490088,13.781257664143897
15,1.005427135678392,10.960616870391558,13.84006705808017
15,1.0063316582914572,11.195562190244493,13.898886943397061
15,1.0072361809045227,11.430980574192285,13.957720237864322
15,1.008140703517588,11.666886363830283,14.016569890485227
15,1.0090452261306533,11.903294117502991,14.07543888218686
15,1.0099497487437186,12.140218616744782,14.134330226522964
15,1.0108542713567839,12.37767487286973,14.19324697039
15,1.0117587939698491,12.615678133714741,14.252192194756589
15,1.0126633165829146,12.854243890541248,14.311169015406517
15,1.01356783919598,13.093387885099972,14.370180583695834
15,1.0144723618090452,13.33312611686474,14.429230087324191
15,1.0153768844221105,13.573474850440011,14.488320751120824
15,1.0162814070351758,13.814450623147776,14.547455837845497
15,1.0171859296482413,14.056070252799785,14.606638649004664
15,1.0180904522613066,14.298350845660593,14.665872525683323
15,1.0189949748743719,14.541309804608058,14.725160849392925
15,1.0198994974874371,14.78496483749657,14.784507042935457
15,1.0208040201005024,15.029333965730483,14.843914571284408
15,1.021708542713568,15.27443553305372,14.903386942482815
15,1.0226130653266332,15.5202882145623,14.962927708558656
15,1.0235175879396985,15.766911025947792,15.022540466458345
15,1.0244221105527638,16.0143233329777,15.082228858998384
15,1.025326633165829,16.262544861221187,15.14199657583573
15,1.0262311557788946,16.51159570602777,15.201847354457431
15,1.0271356783919598,16.761496342766286,15.261784981189585
15,1.0280402010050251,17.012267637333974,15.321813292226668
15,1.0289447236180904,17.26393085694232,15.381936174681035
15,1.0298492462311557,17.5165076811899,15.442157567653574
15,1.030753768844221,17.77002021343062,15.50248146332565
15,1.0316582914572865,18.024490992447262,15.562911908073156
15,1.0325628140703518,18.279943004439247,15.623453003602744
15,1.033467336683417,18.536399695336033,15.684108908111304
15,1.0343718592964823,18.793884983444894,15.744883837468638
15,1.0352763819095476,19.052423272445033,15.80578206642432
15,1.0361809045226131,19.312039464738746,15.866807929839133
15,1.0370854271356784,19.572758975170586,15.92796582394148
15,1.0379899497487437,19.834607745127467,15.989260207609732
15,1.038894472361809,20.097612257030907,16.050695603680794
15,1.0397989949748743,20.36179954923446,16.11227660028554
15,1.0407035175879398,20.627197231339665,16.17400785221196
15,1.041608040201005,20.893833499943362,16.2358940822963
15,1.0425125628140703,21.1617371548316,16.297940082843294
15,1.0434170854271356,21.430937615632985,16.36015071707572
15,1.044321608040201,21.70146493894783,16.42253092061428
15,1.0452261306532664,21.97334983596787,16.485085702988417
15,1.0461306532663317,22.246623690602448,16.547820149178605
15,1.047035175879397,22.521318578128838,16.61073942119139
15,1.0479396984924623,22.797467284382133,16.673848759667152
15,1.0488442211055276,23.075103325503953,16.737153485522125
15,1.049748743718593,23.35426096826766,16.80065900162503
15,1.0506532663316583,23.63497525099883,16.864370794509185
15,1.0515577889447236,23.91728200511171,16.928294436121163
15,1.052462311557789,24.201217877280676,16.992435585606547
15,1.0533668341708542,24.486820352268957,17.05679999113396
15,1.0542713567839195,24.774127776435545,17.121393491757967
15,1.055175879396985,25.063179381943783,17.18622201932211
15,1.0560804020100503,25.354015311694027,17.25129160040272
15,1.0569849246231156,25.64667664500601,17.31660835829475
15,1.0578894472361808,25.941205424074354,17.382178515040327
15,1.0587939698492461,26.237644681224786,17.448008393501368
15,1.0596984924623116,26.53603846699714,17.5141044194771
15,1.060603015075377,26.83643187908309,17.580473123867563
15,1.0615075376884422,27.138871092148484,17.647121144884423
15,1.0624120603015075,27.443403388568726,17.71405523030984
15,1.0633165829145728,27.75007719010964,17.781282239804895
15,1.0642211055276383,28.058942090585795,17.848809147268774
15,1.0651256281407036,28.370048889528462,17.916643043249437
15,1.0660301507537688,28.683449626900085,17.98479113740781
15,1.0669346733668341,28.99919761888901,18.0532607610361
15,1.0678391959798994,29.317347494822876,18.12205936963191
15,1.0687437185929647,29.63795523523876,18.191194545529342
15,1.0696482412060302,29.96107821115075,18.260674000588743
15,1.0705527638190955,30.286775224555278,18.33050557894601
15,1.0714572864321608,30.615106550218755,18.400697259823534
15,1.072361809045226,30.946133978790826,18.471257160403752
15,1.0732663316582913,31.279920861290556,18.542193538767272
15,1.0741708542713568,31.616532155012806,18.613514796896716
15,1.0750753768844221,31.95603447090517,18.685229483748227
15,1.0759798994974874,32.29849612246767,18.757346298392335
15,1.0768844221105527,32.64398717622754,18.82987409322551
15,1.077788944723618,32.992579503846265,18.902821877254517
15,1.0786934673366835,33.34434683591603,18.976198819455327
15,1.0795979899497488,33.69936481750543,19.0500142522081
15,1.080502512562814,34.05771106551787,19.124277674810635
15,1.0814070351758793,34.419465227925976,19.198998757071802
15,1.0823115577889446,34.78470904495023,19.27418734298715
15,1.0832160804020101,35.153526412251544,19.34985345449872
15,1.0841206030150754,35.526003446209444,19.42600729534109
15,1.0850251256281407,35.90222855136285,19.50265925497593
15,1.085929648241206,36.28229249008971,19.579819912617086
15,1.0868341708542713,36.66628845460816,19.65750004134872
15,1.0877386934673368,37.054312141383235,19.735710612338597
15,1.088643216080402,37.446461828026194,19.81446279914895
15,1.0895477386934673,37.8428384527796,19.893767982147764
15,1.0904522613065326,38.24354569667976,19.973637753022228
15,1.091356783919598,38.64869006849823,20.05408391939771
15,1.0922613065326634,39.058380992562604,20.13511850956462
15,1.0931658291457287,39.47273089956333,20.216753777315603
15,1.094070351758794,39.891855320458674,20.299002206896517
15,1.0949748743718593,40.31587298359021,20.381876518073376
15,1.0958793969849245,40.744905915131106,20.465389671318874
15,1.0967839195979898,41.17907954298937,20.54955487312086
15,1.0976884422110553,41.61852280429708,20.634385581416574
15,1.0985929648241206,42.063368256618745,20.719895511155222
15,1.099497487437186,42.513752193020316,20.806098639992705
15,1.1004020100502512,42.96981476114272,20.89300921412163
15,1.1013065326633165,43.4317000864325,20.98064175423999
15,1.102211055276382,43.89955639968696,21.069011061662295
15,1.1031155778894473,44.37353616907737,21.15813222457674
15,1.1040201005025125,44.85379623682224,21.248020624452337
15,1.1049246231155778,45.34049796068613,21.3386919425994
15,1.105829145728643,45.83380736049121,21.43016216688806
15,1.1067336683417084,46.33389526983262,21.522447598628343
15,1.107638190954774,46.840937493198766,21.61556485961634
15,1.1085427135678392,47.35511496870454,21.709530899350597
15,1.1094472361809045,47.87661393665625,21.804363002423294
15,1.1103517587939697,48.40562611417307,21.90007879609086
15,1.111256281407035,48.94234887610096,21.99669625802833
15,1.1121608040201005,49.48698544246627,22.094233724272904
15,1.1130653266331658,50.03974507272179,22.192709897360814
15,1.113969849246231,50.60084326705588,22.292143854663816
15,1.1148743718592964,51.17050197503795,22.392555056929034
15,1.1157788944723617,51.74894981189323,22.493963357028978
15,1.1166834170854272,52.33642228270653,22.596389008926273
15,1.1175879396984925,52.9331620148691,22.69985267685916
15,1.1184924623115577,53.53941899909907,22.804375444754108
15,1.119396984924623,54.15545083937258,22.90997882587036
15,1.1203015075376883,54.78152301212509,23.016684772683888
15,1.1212060301507538,55.417909135094234,23.124515687016526
15,1.122110552763819,56.06489124618767,23.233494430416513
15,1.1230150753768844,56.72276009278569,23.343644334797936
15,1.1239195979899497,57.391815431894116,23.454989213345563
15,1.124824120603015,58.07236634159065,23.56755337169218
15,1.1257286432160805,58.76473154422044,23.68136161937569
